Norwich North,M 503.5 639.5 L 503.5 654.5 L 518.5 654.5 L 518.5 639.5 z
Bury St. Edmunds,M 486.5 639.5 L 486.5 654.5 L 501.5 654.5 L 501.5 639.5 z
Harlow,M 452.5 639.5 L 452.5 654.5 L 467.5 654.5 L 467.5 639.5 z
Broxbourne,M 435.5 639.5 L 435.5 654.5 L 450.5 654.5 L 450.5 639.5 z
Welwyn Hatfield,M 418.5 639.5 L 418.5 654.5 L 433.5 654.5 L 433.5 639.5 z
Hertsmere,M 401.5 639.5 L 401.5 654.5 L 416.5 654.5 L 416.5 639.5 z
Luton South,M 384.5 639.5 L 384.5 654.5 L 399.5 654.5 L 399.5 639.5 z
South West Bedfordshire,M 367.5 639.5 L 367.5 654.5 L 382.5 654.5 L 382.5 639.5 z
Milton Keynes South,M 350.5 639.5 L 350.5 654.5 L 365.5 654.5 L 365.5 639.5 z
Kenilworth and Southam,M 333.5 639.5 L 333.5 654.5 L 348.5 654.5 L 348.5 639.5 z
Coventry South,M 316.5 639.5 L 316.5 654.5 L 331.5 654.5 L 331.5 639.5 z
Solihull,M 299.5 639.5 L 299.5 654.5 L 314.5 654.5 L 314.5 639.5 z
"Birmingham, Northfield",M 282.5 639.5 L 282.5 654.5 L 297.5 654.5 L 297.5 639.5 z
Stourbridge,M 265.5 639.5 L 265.5 654.5 L 280.5 654.5 L 280.5 639.5 z
Clwyd South,M 248.5 639.5 L 248.5 654.5 L 263.5 654.5 L 263.5 639.5 z
Vale of Clwyd,M 231.5 639.5 L 231.5 654.5 L 246.5 654.5 L 246.5 639.5 z
Aberconwy,M 214.5 639.5 L 214.5 654.5 L 229.5 654.5 L 229.5 639.5 z
Arfon,M 197.5 639.5 L 197.5 654.5 L 212.5 654.5 L 212.5 639.5 z
Broadland,M 469.5 622.5 L 469.5 637.5 L 484.5 637.5 L 484.5 622.5 z
Saffron Walden,M 452.5 622.5 L 452.5 637.5 L 467.5 637.5 L 467.5 622.5 z
Hertford and Stortford,M 435.5 622.5 L 435.5 637.5 L 450.5 637.5 L 450.5 622.5 z
Stevenage,M 418.5 622.5 L 418.5 637.5 L 433.5 637.5 L 433.5 622.5 z
Hitchin and Harpenden,M 401.5 622.5 L 401.5 637.5 L 416.5 637.5 L 416.5 622.5 z
Luton North,M 384.5 622.5 L 384.5 637.5 L 399.5 637.5 L 399.5 622.5 z
Milton Keynes North,M 367.5 622.5 L 367.5 637.5 L 382.5 637.5 L 382.5 622.5 z
Northampton South,M 350.5 622.5 L 350.5 637.5 L 365.5 637.5 L 365.5 622.5 z
Rugby,M 333.5 622.5 L 333.5 637.5 L 348.5 637.5 L 348.5 622.5 z
Coventry North West,M 316.5 622.5 L 316.5 637.5 L 331.5 637.5 L 331.5 622.5 z
"Birmingham, Hall Green",M 299.5 622.5 L 299.5 637.5 L 314.5 637.5 L 314.5 622.5 z
"Birmingham, Edgbaston",M 282.5 622.5 L 282.5 637.5 L 297.5 637.5 L 297.5 622.5 z
Wrexham,M 265.5 622.5 L 265.5 637.5 L 280.5 637.5 L 280.5 622.5 z
Alyn and Deeside,M 248.5 622.5 L 248.5 637.5 L 263.5 637.5 L 263.5 622.5 z
Delyn,M 231.5 622.5 L 231.5 637.5 L 246.5 637.5 L 246.5 622.5 z
Clwyd West,M 214.5 622.5 L 214.5 637.5 L 229.5 637.5 L 229.5 622.5 z
North Norfolk,M 469.5 605.5 L 469.5 620.5 L 484.5 620.5 L 484.5 605.5 z
West Suffolk,M 452.5 605.5 L 452.5 620.5 L 467.5 620.5 L 467.5 605.5 z
Cambridge,M 435.5 605.5 L 435.5 620.5 L 450.5 620.5 L 450.5 605.5 z
North East Hertfordshire,M 418.5 605.5 L 418.5 620.5 L 433.5 620.5 L 433.5 605.5 z
Mid Bedfordshire,M 401.5 605.5 L 401.5 620.5 L 416.5 620.5 L 416.5 605.5 z
Bedford,M 384.5 605.5 L 384.5 620.5 L 399.5 620.5 L 399.5 605.5 z
Northampton North,M 367.5 605.5 L 367.5 620.5 L 382.5 620.5 L 382.5 605.5 z
Daventry,M 350.5 605.5 L 350.5 620.5 L 365.5 620.5 L 365.5 605.5 z
Coventry North East,M 333.5 605.5 L 333.5 620.5 L 348.5 620.5 L 348.5 605.5 z
"Birmingham, Yardley",M 316.5 605.5 L 316.5 620.5 L 331.5 620.5 L 331.5 605.5 z
"Birmingham, Selly Oak",M 299.5 605.5 L 299.5 620.5 L 314.5 620.5 L 314.5 605.5 z
Warley,M 282.5 605.5 L 282.5 620.5 L 297.5 620.5 L 297.5 605.5 z
Wyre Forest,M 265.5 605.5 L 265.5 620.5 L 280.5 620.5 L 280.5 605.5 z
Ynys Mon,M 197.5 605.5 L 197.5 620.5 L 212.5 620.5 L 212.5 605.5 z
Mid Norfolk,M 452.5 588.5 L 452.5 603.5 L 467.5 603.5 L 467.5 588.5 z
South East Cambridgeshire,M 435.5 588.5 L 435.5 603.5 L 450.5 603.5 L 450.5 588.5 z
South Cambridgeshire,M 418.5 588.5 L 418.5 603.5 L 433.5 603.5 L 433.5 588.5 z
North East Bedfordshire,M 401.5 588.5 L 401.5 603.5 L 416.5 603.5 L 416.5 588.5 z
Wellingborough,M 384.5 588.5 L 384.5 603.5 L 399.5 603.5 L 399.5 588.5 z
Harborough,M 367.5 588.5 L 367.5 603.5 L 382.5 603.5 L 382.5 588.5 z
South Leicestershire,M 350.5 588.5 L 350.5 603.5 L 365.5 603.5 L 365.5 588.5 z
Nuneaton,M 333.5 588.5 L 333.5 603.5 L 348.5 603.5 L 348.5 588.5 z
"Birmingham, Hodge Hill",M 316.5 588.5 L 316.5 603.5 L 331.5 603.5 L 331.5 588.5 z
"Birmingham, Ladywood",M 299.5 588.5 L 299.5 603.5 L 314.5 603.5 L 314.5 588.5 z
Halesowen and Rowley Regis,M 282.5 588.5 L 282.5 603.5 L 297.5 603.5 L 297.5 588.5 z
South West Norfolk,M 435.5 571.5 L 435.5 586.5 L 450.5 586.5 L 450.5 571.5 z
Huntingdon,M 418.5 571.5 L 418.5 586.5 L 433.5 586.5 L 433.5 571.5 z
North West Cambridgeshire,M 401.5 571.5 L 401.5 586.5 L 416.5 586.5 L 416.5 571.5 z
Kettering,M 384.5 571.5 L 384.5 586.5 L 399.5 586.5 L 399.5 571.5 z
Leicester South,M 367.5 571.5 L 367.5 586.5 L 382.5 586.5 L 382.5 571.5 z
Leicester West,M 350.5 571.5 L 350.5 586.5 L 365.5 586.5 L 365.5 571.5 z
North Warwickshire,M 333.5 571.5 L 333.5 586.5 L 348.5 586.5 L 348.5 571.5 z
"Birmingham, Erdington",M 316.5 571.5 L 316.5 586.5 L 331.5 586.5 L 331.5 571.5 z
"Birmingham, Perry Barr",M 299.5 571.5 L 299.5 586.5 L 314.5 586.5 L 314.5 571.5 z
West Bromwich West,M 282.5 571.5 L 282.5 586.5 L 297.5 586.5 L 297.5 571.5 z
North East Cambridgeshire,M 435.5 554.5 L 435.5 569.5 L 450.5 569.5 L 450.5 554.5 z
Peterborough,M 418.5 554.5 L 418.5 569.5 L 433.5 569.5 L 433.5 554.5 z
Corby,M 401.5 554.5 L 401.5 569.5 L 416.5 569.5 L 416.5 554.5 z
Rutland and Melton,M 384.5 554.5 L 384.5 569.5 L 399.5 569.5 L 399.5 554.5 z
Leicester East,M 367.5 554.5 L 367.5 569.5 L 382.5 569.5 L 382.5 554.5 z
Charnwood,M 350.5 554.5 L 350.5 569.5 L 365.5 569.5 L 365.5 554.5 z
Bosworth,M 333.5 554.5 L 333.5 569.5 L 348.5 569.5 L 348.5 554.5 z
Sutton Coldfield,M 316.5 554.5 L 316.5 569.5 L 331.5 569.5 L 331.5 554.5 z
West Bromwich East,M 299.5 554.5 L 299.5 569.5 L 314.5 569.5 L 314.5 554.5 z
Dudley North,M 282.5 554.5 L 282.5 569.5 L 297.5 569.5 L 297.5 554.5 z
Dudley South,M 265.5 554.5 L 265.5 569.5 L 280.5 569.5 L 280.5 554.5 z
North West Norfolk,M 435.5 537.5 L 435.5 552.5 L 450.5 552.5 L 450.5 537.5 z
South Holland and The Deepings,M 418.5 537.5 L 418.5 552.5 L 433.5 552.5 L 433.5 537.5 z
Grantham and Stamford,M 401.5 537.5 L 401.5 552.5 L 416.5 552.5 L 416.5 537.5 z
Rushcliffe,M 384.5 537.5 L 384.5 552.5 L 399.5 552.5 L 399.5 537.5 z
Loughborough,M 367.5 537.5 L 367.5 552.5 L 382.5 552.5 L 382.5 537.5 z
Nottingham South,M 350.5 537.5 L 350.5 552.5 L 365.5 552.5 L 365.5 537.5 z
North West Leicestershire,M 333.5 537.5 L 333.5 552.5 L 348.5 552.5 L 348.5 537.5 z
Tamworth,M 316.5 537.5 L 316.5 552.5 L 331.5 552.5 L 331.5 537.5 z
Walsall South,M 299.5 537.5 L 299.5 552.5 L 314.5 552.5 L 314.5 537.5 z
Wolverhampton South East,M 282.5 537.5 L 282.5 552.5 L 297.5 552.5 L 297.5 537.5 z
Boston and Skegness,M 435.5 520.5 L 435.5 535.5 L 450.5 535.5 L 450.5 520.5 z
Louth and Horncastle,M 418.5 520.5 L 418.5 535.5 L 433.5 535.5 L 433.5 520.5 z
Sleaford and North Hykeham,M 401.5 520.5 L 401.5 535.5 L 416.5 535.5 L 416.5 520.5 z
Lincoln,M 384.5 520.5 L 384.5 535.5 L 399.5 535.5 L 399.5 520.5 z
Gedling,M 367.5 520.5 L 367.5 535.5 L 382.5 535.5 L 382.5 520.5 z
Nottingham East,M 350.5 520.5 L 350.5 535.5 L 365.5 535.5 L 365.5 520.5 z
Erewash,M 333.5 520.5 L 333.5 535.5 L 348.5 535.5 L 348.5 520.5 z
South Derbyshire,M 316.5 520.5 L 316.5 535.5 L 331.5 535.5 L 331.5 520.5 z
Aldridge-Brownhills,M 299.5 520.5 L 299.5 535.5 L 314.5 535.5 L 314.5 520.5 z
Walsall North,M 282.5 520.5 L 282.5 535.5 L 297.5 535.5 L 297.5 520.5 z
South Staffordshire,M 265.5 520.5 L 265.5 535.5 L 280.5 535.5 L 280.5 520.5 z
South Down,M 78.5 520.5 L 78.5 535.5 L 93.5 535.5 L 93.5 520.5 z
Newry and Armagh,M 61.5 520.5 L 61.5 535.5 L 76.5 535.5 L 76.5 520.5 z
Great Grimsby,M 418.5 503.5 L 418.5 518.5 L 433.5 518.5 L 433.5 503.5 z
Cleethorpes,M 401.5 503.5 L 401.5 518.5 L 416.5 518.5 L 416.5 503.5 z
Gainsborough,M 384.5 503.5 L 384.5 518.5 L 399.5 518.5 L 399.5 503.5 z
Newark,M 367.5 503.5 L 367.5 518.5 L 382.5 518.5 L 382.5 503.5 z
Nottingham North,M 350.5 503.5 L 350.5 518.5 L 365.5 518.5 L 365.5 503.5 z
Broxtowe,M 333.5 503.5 L 333.5 518.5 L 348.5 518.5 L 348.5 503.5 z
Derby South,M 316.5 503.5 L 316.5 518.5 L 331.5 518.5 L 331.5 503.5 z
Lichfield,M 299.5 503.5 L 299.5 518.5 L 314.5 518.5 L 314.5 503.5 z
Wolverhampton North East,M 282.5 503.5 L 282.5 518.5 L 297.5 518.5 L 297.5 503.5 z
Wolverhampton South West,M 265.5 503.5 L 265.5 518.5 L 280.5 518.5 L 280.5 503.5 z
Ludlow,M 248.5 503.5 L 248.5 518.5 L 263.5 518.5 L 263.5 503.5 z
Belfast South,M 95.5 503.5 L 95.5 518.5 L 110.5 518.5 L 110.5 503.5 z
Lagan Valley,M 78.5 503.5 L 78.5 518.5 L 93.5 518.5 L 93.5 503.5 z
Upper Bann,M 61.5 503.5 L 61.5 518.5 L 76.5 518.5 L 76.5 503.5 z
Mid Ulster,M 44.5 503.5 L 44.5 518.5 L 59.5 518.5 L 59.5 503.5 z
West Tyrone,M 27.5 503.5 L 27.5 518.5 L 42.5 518.5 L 42.5 503.5 z
Fermanagh and South Tyrone,M 10.5 503.5 L 10.5 518.5 L 25.5 518.5 L 25.5 503.5 z
Beverley and Holderness,M 401.5 486.5 L 401.5 501.5 L 416.5 501.5 L 416.5 486.5 z
Kingston upon Hull East,M 384.5 486.5 L 384.5 501.5 L 399.5 501.5 L 399.5 486.5 z
Kingston upon Hull West and Hessle,M 367.5 486.5 L 367.5 501.5 L 382.5 501.5 L 382.5 486.5 z
Sherwood,M 350.5 486.5 L 350.5 501.5 L 365.5 501.5 L 365.5 486.5 z
Ashfield,M 333.5 486.5 L 333.5 501.5 L 348.5 501.5 L 348.5 486.5 z
Mid Derbyshire,M 316.5 486.5 L 316.5 501.5 L 331.5 501.5 L 331.5 486.5 z
Derby North,M 299.5 486.5 L 299.5 501.5 L 314.5 501.5 L 314.5 486.5 z
Cannock Chase,M 282.5 486.5 L 282.5 501.5 L 297.5 501.5 L 297.5 486.5 z
Stafford,M 265.5 486.5 L 265.5 501.5 L 280.5 501.5 L 280.5 486.5 z
Telford,M 248.5 486.5 L 248.5 501.5 L 263.5 501.5 L 263.5 486.5 z
Strangford,M 95.5 486.5 L 95.5 501.5 L 110.5 501.5 L 110.5 486.5 z
Belfast West,M 78.5 486.5 L 78.5 501.5 L 93.5 501.5 L 93.5 486.5 z
South Antrim,M 61.5 486.5 L 61.5 501.5 L 76.5 501.5 L 76.5 486.5 z
East Londonderry,M 44.5 486.5 L 44.5 501.5 L 59.5 501.5 L 59.5 486.5 z
Foyle,M 27.5 486.5 L 27.5 501.5 L 42.5 501.5 L 42.5 486.5 z
Kingston upon Hull North,M 367.5 469.5 L 367.5 484.5 L 382.5 484.5 L 382.5 469.5 z
Bassetlaw,M 350.5 469.5 L 350.5 484.5 L 365.5 484.5 L 365.5 469.5 z
Mansfield,M 333.5 469.5 L 333.5 484.5 L 348.5 484.5 L 348.5 469.5 z
Amber Valley,M 316.5 469.5 L 316.5 484.5 L 331.5 484.5 L 331.5 469.5 z
Chesterfield,M 299.5 469.5 L 299.5 484.5 L 314.5 484.5 L 314.5 469.5 z
Burton,M 282.5 469.5 L 282.5 484.5 L 297.5 484.5 L 297.5 469.5 z
Stone,M 265.5 469.5 L 265.5 484.5 L 280.5 484.5 L 280.5 469.5 z
The Wrekin,M 248.5 469.5 L 248.5 484.5 L 263.5 484.5 L 263.5 469.5 z
Belfast East,M 78.5 469.5 L 78.5 484.5 L 93.5 484.5 L 93.5 469.5 z
Belfast North,M 61.5 469.5 L 61.5 484.5 L 76.5 484.5 L 76.5 469.5 z
North Antrim,M 44.5 469.5 L 44.5 484.5 L 59.5 484.5 L 59.5 469.5 z
Scunthorpe,M 350.5 452.5 L 350.5 467.5 L 365.5 467.5 L 365.5 452.5 z
Bolsover,M 333.5 452.5 L 333.5 467.5 L 348.5 467.5 L 348.5 452.5 z
Rother Valley,M 316.5 452.5 L 316.5 467.5 L 331.5 467.5 L 331.5 452.5 z
North East Derbyshire,M 299.5 452.5 L 299.5 467.5 L 314.5 467.5 L 314.5 452.5 z
Derbyshire Dales,M 282.5 452.5 L 282.5 467.5 L 297.5 467.5 L 297.5 452.5 z
Staffordshire Moorlands,M 265.5 452.5 L 265.5 467.5 L 280.5 467.5 L 280.5 452.5 z
Stoke-on-Trent South,M 248.5 452.5 L 248.5 467.5 L 263.5 467.5 L 263.5 452.5 z
Newcastle-under-Lyme,M 214.5 452.5 L 214.5 467.5 L 229.5 467.5 L 229.5 452.5 z
Crewe and Nantwich,M 197.5 452.5 L 197.5 467.5 L 212.5 467.5 L 212.5 452.5 z
Shrewsbury and Atcham,M 180.5 452.5 L 180.5 467.5 L 195.5 467.5 L 195.5 452.5 z
North Shropshire,M 163.5 452.5 L 163.5 467.5 L 178.5 467.5 L 178.5 452.5 z
City of Chester,M 146.5 452.5 L 146.5 467.5 L 161.5 467.5 L 161.5 452.5 z
North Down,M 78.5 452.5 L 78.5 467.5 L 93.5 467.5 L 93.5 452.5 z
East Antrim,M 61.5 452.5 L 61.5 467.5 L 76.5 467.5 L 76.5 452.5 z
Brigg and Goole,M 350.5 435.5 L 350.5 450.5 L 365.5 450.5 L 365.5 435.5 z
Don Valley,M 333.5 435.5 L 333.5 450.5 L 348.5 450.5 L 348.5 435.5 z
Sheffield South East,M 316.5 435.5 L 316.5 450.5 L 331.5 450.5 L 331.5 435.5 z
"Sheffield, Heeley",M 299.5 435.5 L 299.5 450.5 L 314.5 450.5 L 314.5 435.5 z
Sheffield Central,M 282.5 435.5 L 282.5 450.5 L 297.5 450.5 L 297.5 435.5 z
High Peak,M 265.5 435.5 L 265.5 450.5 L 280.5 450.5 L 280.5 435.5 z
Stoke-on-Trent Central,M 248.5 435.5 L 248.5 450.5 L 263.5 450.5 L 263.5 435.5 z
Stoke-on-Trent North,M 231.5 435.5 L 231.5 450.5 L 246.5 450.5 L 246.5 435.5 z
Congleton,M 214.5 435.5 L 214.5 450.5 L 229.5 450.5 L 229.5 435.5 z
Tatton,M 197.5 435.5 L 197.5 450.5 L 212.5 450.5 L 212.5 435.5 z
Eddisbury,M 180.5 435.5 L 180.5 450.5 L 195.5 450.5 L 195.5 435.5 z
Halton,M 163.5 435.5 L 163.5 450.5 L 178.5 450.5 L 178.5 435.5 z
Wirral South,M 146.5 435.5 L 146.5 450.5 L 161.5 450.5 L 161.5 435.5 z
Haltemprice and Howden,M 350.5 418.5 L 350.5 433.5 L 365.5 433.5 L 365.5 418.5 z
Doncaster Central,M 333.5 418.5 L 333.5 433.5 L 348.5 433.5 L 348.5 418.5 z
Rotherham,M 316.5 418.5 L 316.5 433.5 L 331.5 433.5 L 331.5 418.5 z
"Sheffield, Brightside and Hillsborough",M 299.5 418.5 L 299.5 433.5 L 314.5 433.5 L 314.5 418.5 z
"Sheffield, Hallam",M 282.5 418.5 L 282.5 433.5 L 297.5 433.5 L 297.5 418.5 z
Penistone and Stocksbridge,M 265.5 418.5 L 265.5 433.5 L 280.5 433.5 L 280.5 418.5 z
Macclesfield,M 248.5 418.5 L 248.5 433.5 L 263.5 433.5 L 263.5 418.5 z
Cheadle,M 231.5 418.5 L 231.5 433.5 L 246.5 433.5 L 246.5 418.5 z
Stockport,M 214.5 418.5 L 214.5 433.5 L 229.5 433.5 L 229.5 418.5 z
Wythenshawe and Sale East,M 197.5 418.5 L 197.5 433.5 L 212.5 433.5 L 212.5 418.5 z
Weaver Vale,M 180.5 418.5 L 180.5 433.5 L 195.5 433.5 L 195.5 418.5 z
Ellesmere Port and Neston,M 163.5 418.5 L 163.5 433.5 L 178.5 433.5 L 178.5 418.5 z
Doncaster North,M 333.5 401.5 L 333.5 416.5 L 348.5 416.5 L 348.5 401.5 z
Wentworth and Dearne,M 316.5 401.5 L 316.5 416.5 L 331.5 416.5 L 331.5 401.5 z
Barnsley East,M 299.5 401.5 L 299.5 416.5 L 314.5 416.5 L 314.5 401.5 z
Barnsley Central,M 282.5 401.5 L 282.5 416.5 L 297.5 416.5 L 297.5 401.5 z
Dewsbury,M 265.5 401.5 L 265.5 416.5 L 280.5 416.5 L 280.5 401.5 z
Hazel Grove,M 248.5 401.5 L 248.5 416.5 L 263.5 416.5 L 263.5 401.5 z
Denton and Reddish,M 231.5 401.5 L 231.5 416.5 L 246.5 416.5 L 246.5 401.5 z
"Manchester, Withington",M 214.5 401.5 L 214.5 416.5 L 229.5 416.5 L 229.5 401.5 z
Altrincham and Sale West,M 197.5 401.5 L 197.5 416.5 L 212.5 416.5 L 212.5 401.5 z
Warrington South,M 180.5 401.5 L 180.5 416.5 L 195.5 416.5 L 195.5 401.5 z
Garston and Halewood,M 163.5 401.5 L 163.5 416.5 L 178.5 416.5 L 178.5 401.5 z
East Yorkshire,M 333.5 384.5 L 333.5 399.5 L 348.5 399.5 L 348.5 384.5 z
"Normanton, Pontefract and Castleford",M 316.5 384.5 L 316.5 399.5 L 331.5 399.5 L 331.5 384.5 z
Hemsworth,M 299.5 384.5 L 299.5 399.5 L 314.5 399.5 L 314.5 384.5 z
Wakefield,M 282.5 384.5 L 282.5 399.5 L 297.5 399.5 L 297.5 384.5 z
Huddersfield,M 265.5 384.5 L 265.5 399.5 L 280.5 399.5 L 280.5 384.5 z
Stalybridge and Hyde,M 248.5 384.5 L 248.5 399.5 L 263.5 399.5 L 263.5 384.5 z
Ashton-under-Lyne,M 231.5 384.5 L 231.5 399.5 L 246.5 399.5 L 246.5 384.5 z
"Manchester, Gorton",M 214.5 384.5 L 214.5 399.5 L 229.5 399.5 L 229.5 384.5 z
Stretford and Urmston,M 197.5 384.5 L 197.5 399.5 L 212.5 399.5 L 212.5 384.5 z
Warrington North,M 180.5 384.5 L 180.5 399.5 L 195.5 399.5 L 195.5 384.5 z
York Outer,M 316.5 367.5 L 316.5 382.5 L 331.5 382.5 L 331.5 367.5 z
Selby and Ainsty,M 299.5 367.5 L 299.5 382.5 L 314.5 382.5 L 314.5 367.5 z
Morley and Outwood,M 282.5 367.5 L 282.5 382.5 L 297.5 382.5 L 297.5 367.5 z
Leeds Central,M 265.5 367.5 L 265.5 382.5 L 280.5 382.5 L 280.5 367.5 z
Colne Valley,M 248.5 367.5 L 248.5 382.5 L 263.5 382.5 L 263.5 367.5 z
Manchester Central,M 231.5 367.5 L 231.5 382.5 L 246.5 382.5 L 246.5 367.5 z
Blackley and Broughton,M 214.5 367.5 L 214.5 382.5 L 229.5 382.5 L 229.5 367.5 z
Worsley and Eccles South,M 197.5 367.5 L 197.5 382.5 L 212.5 382.5 L 212.5 367.5 z
St. Helens South and Whiston,M 180.5 367.5 L 180.5 382.5 L 195.5 382.5 L 195.5 367.5 z
"Liverpool, Wavertree",M 163.5 367.5 L 163.5 382.5 L 178.5 382.5 L 178.5 367.5 z
York Central,M 299.5 350.5 L 299.5 365.5 L 314.5 365.5 L 314.5 350.5 z
Leeds East,M 282.5 350.5 L 282.5 365.5 L 297.5 365.5 L 297.5 350.5 z
Batley and Spen,M 265.5 350.5 L 265.5 365.5 L 280.5 365.5 L 280.5 350.5 z
Oldham East and Saddleworth,M 248.5 350.5 L 248.5 365.5 L 263.5 365.5 L 263.5 350.5 z
Oldham West and Royton,M 231.5 350.5 L 231.5 365.5 L 246.5 365.5 L 246.5 350.5 z
Salford and Eccles,M 214.5 350.5 L 214.5 365.5 L 229.5 365.5 L 229.5 350.5 z
Leigh,M 197.5 350.5 L 197.5 365.5 L 212.5 365.5 L 212.5 350.5 z
St. Helens North,M 180.5 350.5 L 180.5 365.5 L 195.5 365.5 L 195.5 350.5 z
"Liverpool, Riverside",M 163.5 350.5 L 163.5 365.5 L 178.5 365.5 L 178.5 350.5 z
Elmet and Rothwell,M 282.5 333.5 L 282.5 348.5 L 297.5 348.5 L 297.5 333.5 z
Bradford South,M 248.5 333.5 L 248.5 348.5 L 263.5 348.5 L 263.5 333.5 z
Heywood and Middleton,M 231.5 333.5 L 231.5 348.5 L 246.5 348.5 L 246.5 333.5 z
Bury South,M 214.5 333.5 L 214.5 348.5 L 229.5 348.5 L 229.5 333.5 z
Makerfield,M 197.5 333.5 L 197.5 348.5 L 212.5 348.5 L 212.5 333.5 z
Knowsley,M 180.5 333.5 L 180.5 348.5 L 195.5 348.5 L 195.5 333.5 z
Birkenhead,M 146.5 333.5 L 146.5 348.5 L 161.5 348.5 L 161.5 333.5 z
Wirral West,M 129.5 333.5 L 129.5 348.5 L 144.5 348.5 L 144.5 333.5 z
Halifax,M 248.5 316.5 L 248.5 331.5 L 263.5 331.5 L 263.5 316.5 z
Rochdale,M 231.5 316.5 L 231.5 331.5 L 246.5 331.5 L 246.5 316.5 z
Bolton South East,M 214.5 316.5 L 214.5 331.5 L 229.5 331.5 L 229.5 316.5 z
Bolton West,M 197.5 316.5 L 197.5 331.5 L 212.5 331.5 L 212.5 316.5 z
"Liverpool, West Derby",M 180.5 316.5 L 180.5 331.5 L 195.5 331.5 L 195.5 316.5 z
"Liverpool, Walton",M 163.5 316.5 L 163.5 331.5 L 178.5 331.5 L 178.5 316.5 z
Bootle,M 146.5 316.5 L 146.5 331.5 L 161.5 331.5 L 161.5 316.5 z
Wallasey,M 129.5 316.5 L 129.5 331.5 L 144.5 331.5 L 144.5 316.5 z
Leeds West,M 265.5 299.5 L 265.5 314.5 L 280.5 314.5 L 280.5 299.5 z
Calder Valley,M 248.5 299.5 L 248.5 314.5 L 263.5 314.5 L 263.5 299.5 z
Bury North,M 231.5 299.5 L 231.5 314.5 L 246.5 314.5 L 246.5 299.5 z
Bolton North East,M 214.5 299.5 L 214.5 314.5 L 229.5 314.5 L 229.5 299.5 z
Wigan,M 197.5 299.5 L 197.5 314.5 L 212.5 314.5 L 212.5 299.5 z
West Lancashire,M 180.5 299.5 L 180.5 314.5 L 195.5 314.5 L 195.5 299.5 z
Sefton Central,M 163.5 299.5 L 163.5 314.5 L 178.5 314.5 L 178.5 299.5 z
Southport,M 146.5 299.5 L 146.5 314.5 L 161.5 314.5 L 161.5 299.5 z
Blackpool South,M 129.5 299.5 L 129.5 314.5 L 144.5 314.5 L 144.5 299.5 z
Bradford East,M 265.5 282.5 L 265.5 297.5 L 280.5 297.5 L 280.5 282.5 z
Bradford West,M 248.5 282.5 L 248.5 297.5 L 263.5 297.5 L 263.5 282.5 z
Burnley,M 231.5 282.5 L 231.5 297.5 L 246.5 297.5 L 246.5 282.5 z
Rossendale and Darwen,M 214.5 282.5 L 214.5 297.5 L 229.5 297.5 L 229.5 282.5 z
Chorley,M 197.5 282.5 L 197.5 297.5 L 212.5 297.5 L 212.5 282.5 z
Preston,M 180.5 282.5 L 180.5 297.5 L 195.5 297.5 L 195.5 282.5 z
South Ribble,M 163.5 282.5 L 163.5 297.5 L 178.5 297.5 L 178.5 282.5 z
Blackpool North and Cleveleys,M 146.5 282.5 L 146.5 297.5 L 161.5 297.5 L 161.5 282.5 z
Copeland,M 129.5 282.5 L 129.5 297.5 L 144.5 297.5 L 144.5 282.5 z
Leeds North East,M 282.5 265.5 L 282.5 280.5 L 297.5 280.5 L 297.5 265.5 z
Pudsey,M 265.5 265.5 L 265.5 280.5 L 280.5 280.5 L 280.5 265.5 z
Shipley,M 248.5 265.5 L 248.5 280.5 L 263.5 280.5 L 263.5 265.5 z
Pendle,M 231.5 265.5 L 231.5 280.5 L 246.5 280.5 L 246.5 265.5 z
Hyndburn,M 214.5 265.5 L 214.5 280.5 L 229.5 280.5 L 229.5 265.5 z
Blackburn,M 197.5 265.5 L 197.5 280.5 L 212.5 280.5 L 212.5 265.5 z
Wyre and Preston North,M 180.5 265.5 L 180.5 280.5 L 195.5 280.5 L 195.5 265.5 z
Fylde,M 163.5 265.5 L 163.5 280.5 L 178.5 280.5 L 178.5 265.5 z
Barrow and Furness,M 146.5 265.5 L 146.5 280.5 L 161.5 280.5 L 161.5 265.5 z
Dumfries and Galloway,M 129.5 265.5 L 129.5 280.5 L 144.5 280.5 L 144.5 265.5 z
"Ayr, Carrick and Cumnock",M 112.5 265.5 L 112.5 280.5 L 127.5 280.5 L 127.5 265.5 z
North Ayrshire and Arran,M 95.5 265.5 L 95.5 280.5 L 110.5 280.5 L 110.5 265.5 z
Thirsk and Malton,M 299.5 248.5 L 299.5 263.5 L 314.5 263.5 L 314.5 248.5 z
Harrogate and Knaresborough,M 282.5 248.5 L 282.5 263.5 L 297.5 263.5 L 297.5 248.5 z
Leeds North West,M 265.5 248.5 L 265.5 263.5 L 280.5 263.5 L 280.5 248.5 z
Keighley,M 248.5 248.5 L 248.5 263.5 L 263.5 263.5 L 263.5 248.5 z
Skipton and Ripon,M 231.5 248.5 L 231.5 263.5 L 246.5 263.5 L 246.5 248.5 z
Ribble Valley,M 214.5 248.5 L 214.5 263.5 L 229.5 263.5 L 229.5 248.5 z
Lancaster and Fleetwood,M 197.5 248.5 L 197.5 263.5 L 212.5 263.5 L 212.5 248.5 z
Morecambe and Lunesdale,M 180.5 248.5 L 180.5 263.5 L 195.5 263.5 L 195.5 248.5 z
